user_id,n_puzzles,game_type,first_date,last_date,start_rating,end_rating,delta_rating,rating_level,delta_percentile,quartile_min,quartile_max
SofiaRipoll2108,1408.0,bullet,2025-04-26,2025-05-09,1113,1042,-71,too_low,0-25,-710.0,-20.25
Antoniojes,39.0,bullet,2023-05-13,2025-08-16,400,835,435,too_low,75-100,224.25,1404.0
cesar_merida,8864.0,bullet,2023-06-04,2025-08-02,1274,1534,260,too_low,75-100,224.25,1404.0
beto764,1152.0,bullet,2023-01-03,2025-08-06,1352,1297,-55,too_low,0-25,-710.0,-20.25
alpharajao,497.0,bullet,2024-10-20,2025-06-23,1284,1363,79,too_low,50-75,49.0,224.25
Andres1790,3007.0,bullet,2023-01-01,2024-12-22,1210,1869,659,too_low,75-100,224.25,1404.0
RafaelAquino,214.0,bullet,2024-02-04,2025-08-06,1359,1681,322,too_low,75-100,224.25,1404.0
yuyueme1,2293.0,bullet,2023-04-05,2025-08-13,1361,1516,155,too_low,50-75,49.0,224.25
NirvanK,2058.0,bullet,2023-01-12,2025-08-14,1272,1889,617,too_low,75-100,224.25,1404.0
KaashyapMithra,3908.0,bullet,2025-03-01,2025-08-15,1143,1333,190,too_low,50-75,49.0,224.25
hamdy33,16835.0,bullet,2024-01-02,2025-08-16,1324,1205,-119,too_low,0-25,-710.0,-20.25
smosh89,4594.0,bullet,2025-01-16,2025-08-15,1321,1509,188,too_low,50-75,49.0,224.25
Gerardo0096,2954.0,bullet,2023-01-01,2025-07-19,1040,1125,85,too_low,50-75,49.0,224.25
AAashraf,898.0,bullet,2023-08-18,2025-04-01,1291,1251,-40,too_low,0-25,-710.0,-20.25
B_like_J_2022,341.0,bullet,2024-03-17,2024-03-17,1286,1286,0,too_low,25-50,-20.25,49.0
elisk1,2402.0,bullet,2023-01-02,2025-08-12,1095,1247,152,too_low,50-75,49.0,224.25
IamFrostT,240.0,bullet,2024-04-12,2025-08-15,1082,1701,619,too_low,75-100,224.25,1404.0
LuigiAlighieri,3.0,bullet,2023-01-10,2025-07-10,1263,1187,-76,too_low,0-25,-710.0,-20.25
bneesham,7308.0,bullet,2023-01-24,2025-08-15,754,1196,442,too_low,75-100,224.25,1404.0
Mandavela_Denilson,91.0,bullet,2023-08-05,2023-12-14,1015,1102,87,too_low,50-75,49.0,224.25
Carlosurbina,3985.0,bullet,2023-04-15,2025-03-12,1163,1395,232,too_low,75-100,224.25,1404.0
osiriss_97,31.0,bullet,2023-01-06,2025-08-10,1099,1465,366,too_low,75-100,224.25,1404.0
Kelevra_srz,2705.0,bullet,2024-02-01,2024-02-01,1241,1241,0,too_low,25-50,-20.25,49.0
victorficher,4213.0,bullet,2023-06-20,2025-08-02,1262,1337,75,too_low,50-75,49.0,224.25
jmespiga,3.0,bullet,2024-03-19,2025-04-13,1249,1425,176,too_low,50-75,49.0,224.25
Sale_Serbia,2223.0,bullet,2023-04-14,2023-04-14,1069,1069,0,too_low,25-50,-20.25,49.0
carlr01,1745.0,bullet,2024-07-01,2025-06-27,1333,1472,139,too_low,50-75,49.0,224.25
CarlosBarreto,237.0,bullet,2024-02-06,2025-03-23,1334,1254,-80,too_low,0-25,-710.0,-20.25
fkzzz,176.0,bullet,2023-02-15,2025-06-07,840,983,143,too_low,50-75,49.0,224.25
KarinaAcero_esag,6598.0,bullet,2023-05-16,2025-03-28,1071,987,-84,too_low,0-25,-710.0,-20.25
Lavisse,1404.0,bullet,2023-03-29,2025-08-14,1289,1242,-47,too_low,0-25,-710.0,-20.25
SaMaGu81,1198.0,bullet,2023-01-05,2025-08-13,1227,1264,37,too_low,25-50,-20.25,49.0
sergiostein,4748.0,bullet,2023-01-07,2025-07-14,1282,1077,-205,too_low,0-25,-710.0,-20.25
yoav_alperin,2440.0,bullet,2023-05-10,2024-09-27,1060,1036,-24,too_low,0-25,-710.0,-20.25
MarcelloPereira,21.0,bullet,2025-06-28,2025-06-28,1154,1154,0,too_low,25-50,-20.25,49.0
Tiagoares,2.0,bullet,2023-07-28,2024-09-03,1342,1308,-34,too_low,0-25,-710.0,-20.25
SAMBA1-LION,260.0,bullet,2025-06-27,2025-08-15,1243,1573,330,too_low,75-100,224.25,1404.0
felipex2010,3038.0,bullet,2025-05-17,2025-07-16,1197,1459,262,too_low,75-100,224.25,1404.0
RayBaucum,844.0,bullet,2023-01-16,2025-07-21,1047,488,-559,too_low,0-25,-710.0,-20.25
aldir1983,25.0,bullet,2024-09-23,2025-05-06,1062,1226,164,too_low,50-75,49.0,224.25
DrBadrTARAKHAN,123.0,bullet,2023-09-12,2024-07-30,1341,1246,-95,too_low,0-25,-710.0,-20.25
turco-Memet,100.0,bullet,2023-06-17,2025-06-12,1094,1166,72,too_low,50-75,49.0,224.25
Dedpy,2415.0,bullet,2023-01-01,2025-08-15,1384,1231,-153,too_low,0-25,-710.0,-20.25
deldesousa78,4626.0,bullet,2023-01-14,2025-08-15,1279,1533,254,too_low,75-100,224.25,1404.0
FuadGeddaJunior,11.0,bullet,2023-01-01,2025-08-16,1009,1021,12,too_low,25-50,-20.25,49.0
C7b9b13,687.0,bullet,2023-01-01,2024-01-27,1240,1449,209,too_low,50-75,49.0,224.25
Angelilit,6779.0,bullet,2023-01-01,2025-08-16,1251,2432,1181,too_low,75-100,224.25,1404.0
windmill_sugarcandy,1.0,bullet,2025-07-15,2025-07-26,1341,1388,47,too_low,25-50,-20.25,49.0
dopikantrop,234.0,bullet,2023-01-01,2025-08-14,1192,1360,168,too_low,50-75,49.0,224.25
Chiclomino,324.0,bullet,2025-01-05,2025-05-10,1287,1176,-111,too_low,0-25,-710.0,-20.25
kaduns,24114.0,bullet,2023-07-22,2025-06-02,1178,1939,761,too_low,75-100,224.25,1404.0
Jorge1267,152.0,bullet,2024-08-30,2025-08-11,958,847,-111,too_low,0-25,-710.0,-20.25
seizin47,92.0,bullet,2024-09-08,2024-09-08,1102,1102,0,too_low,25-50,-20.25,49.0
idontlikeslow,,bullet,2024-11-22,2024-11-22,1354,1354,0,too_low,25-50,-20.25,49.0
Deividiesel,43.0,bullet,2023-01-01,2025-07-29,826,1343,517,too_low,75-100,224.25,1404.0
MikhaelTal007,28.0,bullet,2023-01-03,2025-08-12,1261,1198,-63,too_low,0-25,-710.0,-20.25
Tarik7777,688.0,bullet,2023-07-30,2025-06-17,1351,1423,72,too_low,50-75,49.0,224.25
WEnna,52.0,bullet,2024-02-04,2025-05-13,1378,1149,-229,too_low,0-25,-710.0,-20.25
muratcan91,20.0,bullet,2023-03-20,2023-03-22,1182,1120,-62,too_low,0-25,-710.0,-20.25
Nobodyknowstrue,389.0,bullet,2023-04-30,2025-03-03,967,1226,259,too_low,75-100,224.25,1404.0
Lukiebear,2170.0,bullet,2025-02-16,2025-02-16,1165,1165,0,too_low,25-50,-20.25,49.0
Ofurumdc,219.0,bullet,2023-07-14,2024-06-12,1334,1661,327,too_low,75-100,224.25,1404.0
Snouwell,571.0,bullet,2023-02-10,2025-08-06,937,841,-96,too_low,0-25,-710.0,-20.25
rafiquito,11327.0,bullet,2023-01-20,2025-02-23,1206,719,-487,too_low,0-25,-710.0,-20.25
jarkon,276.0,bullet,2023-01-11,2025-08-13,1366,1257,-109,too_low,0-25,-710.0,-20.25
Lucho16,5136.0,bullet,2023-08-18,2025-07-01,1072,1068,-4,too_low,25-50,-20.25,49.0
Charlton78,124.0,bullet,2023-11-22,2025-08-16,1010,1057,47,too_low,25-50,-20.25,49.0
rulienthus,581.0,bullet,2023-02-23,2025-07-25,986,1037,51,too_low,50-75,49.0,224.25
NHReyes,49.0,bullet,2023-01-01,2025-08-15,1156,1274,118,too_low,50-75,49.0,224.25
Volkov-21,578.0,bullet,2023-01-26,2025-03-22,1074,892,-182,too_low,0-25,-710.0,-20.25
NoahMatias,10486.0,bullet,2023-07-28,2025-07-02,1142,852,-290,too_low,0-25,-710.0,-20.25
dola1982,2351.0,bullet,2023-11-09,2024-02-25,1331,1282,-49,too_low,0-25,-710.0,-20.25
FiletoTV,269.0,bullet,2023-01-22,2024-01-20,1189,1252,63,too_low,50-75,49.0,224.25
caesaries,1222.0,bullet,2024-12-02,2024-12-02,1330,1330,0,too_low,25-50,-20.25,49.0
Renatorenatorenato,1332.0,bullet,2024-11-07,2025-06-08,1172,989,-183,too_low,0-25,-710.0,-20.25
bagcivan,1276.0,bullet,2024-03-09,2025-07-03,927,1064,137,too_low,50-75,49.0,224.25
gulecabdul,500.0,bullet,2024-04-04,2024-04-04,1339,1339,0,too_low,25-50,-20.25,49.0
toykito,29.0,bullet,2023-06-10,2025-01-23,926,752,-174,too_low,0-25,-710.0,-20.25
i1958-19-10,,bullet,2024-08-03,2025-07-06,1389,1565,176,too_low,50-75,49.0,224.25
destructor19,116.0,bullet,2023-03-12,2025-06-08,1266,1320,54,too_low,50-75,49.0,224.25
sebask87,127.0,bullet,2023-04-07,2025-06-07,1147,1411,264,too_low,75-100,224.25,1404.0
Matylokoo,14312.0,bullet,2023-09-16,2023-09-16,1362,1362,0,too_low,25-50,-20.25,49.0
PauloConde,32.0,bullet,2025-04-02,2025-05-15,1273,1218,-55,too_low,0-25,-710.0,-20.25
cbon22,31726.0,bullet,2023-03-19,2024-01-29,1238,1554,316,too_low,75-100,224.25,1404.0
SeekingSasquatch,2266.0,bullet,2023-01-04,2025-06-26,1365,1500,135,too_low,50-75,49.0,224.25
collinsAtem14,4971.0,bullet,2023-09-18,2023-09-20,1144,1073,-71,too_low,0-25,-710.0,-20.25
HugoBurgos,12.0,bullet,2023-05-08,2025-04-18,1155,745,-410,too_low,0-25,-710.0,-20.25
Pnjdk,2.0,bullet,2024-06-13,2025-05-30,700,816,116,too_low,50-75,49.0,224.25
HEMDV3787,1194.0,bullet,2023-09-02,2025-08-10,830,1033,203,too_low,50-75,49.0,224.25
AmrMa7er1,2729.0,bullet,2023-01-03,2025-06-24,945,1187,242,too_low,75-100,224.25,1404.0
Jonathan_Castro_M,5.0,bullet,2023-01-03,2025-07-06,1120,1618,498,too_low,75-100,224.25,1404.0
criathian,600.0,bullet,2023-01-01,2025-08-12,1307,1250,-57,too_low,0-25,-710.0,-20.25
e2lee,2.0,bullet,2023-03-23,2024-07-05,1280,1139,-141,too_low,0-25,-710.0,-20.25
tacticaly79,90.0,bullet,2023-01-07,2025-05-08,1155,1401,246,too_low,75-100,224.25,1404.0
maveiga,44.0,bullet,2023-08-21,2023-08-21,1187,1187,0,too_low,25-50,-20.25,49.0
arishukur,685.0,bullet,2025-01-05,2025-01-05,775,775,0,too_low,25-50,-20.25,49.0
abedallahk20,8651.0,bullet,2024-07-29,2024-08-25,1300,1397,97,too_low,50-75,49.0,224.25
mea019,1398.0,bullet,2024-01-07,2024-01-07,1381,1381,0,too_low,25-50,-20.25,49.0
JamieOShea,6430.0,bullet,2023-01-01,2025-08-15,1329,1577,248,too_low,75-100,224.25,1404.0
onursryldz,1889.0,bullet,2023-01-01,2025-07-28,1389,1553,164,too_low,50-75,49.0,224.25
PinoM,2.0,bullet,2024-05-13,2025-06-01,1130,1044,-86,too_low,0-25,-710.0,-20.25
cornwell,3690.0,bullet,2023-01-07,2025-08-15,972,1073,101,too_low,50-75,49.0,224.25
juanmi-cr,1538.0,bullet,2023-01-14,2025-08-05,1145,1004,-141,too_low,0-25,-710.0,-20.25
JuanDa97,,bullet,2025-05-24,2025-05-24,673,673,0,too_low,25-50,-20.25,49.0
jlund3,1492.0,bullet,2023-01-03,2025-03-01,1220,1164,-56,too_low,0-25,-710.0,-20.25
corechin,57.0,bullet,2023-06-24,2025-07-06,1220,1355,135,too_low,50-75,49.0,224.25
joctee,97.0,bullet,2023-01-02,2025-07-29,948,1344,396,too_low,75-100,224.25,1404.0
rfgswlcm,239.0,bullet,2023-01-02,2025-08-13,1164,1177,13,too_low,25-50,-20.25,49.0
Miorrowls,30.0,bullet,2023-01-09,2023-02-21,845,892,47,too_low,25-50,-20.25,49.0
King_fast,263.0,bullet,2023-01-03,2025-06-04,1372,1134,-238,too_low,0-25,-710.0,-20.25
cooldeva,9.0,bullet,2023-04-01,2025-02-02,1374,1492,118,too_low,50-75,49.0,224.25
rmboemer,97.0,bullet,2023-01-10,2025-08-16,906,1322,416,too_low,75-100,224.25,1404.0
chesscandango,91.0,bullet,2025-05-03,2025-07-03,1062,978,-84,too_low,0-25,-710.0,-20.25
mmarcelops,923.0,bullet,2023-05-21,2023-05-21,1224,1224,0,too_low,25-50,-20.25,49.0
atravi,219.0,bullet,2025-05-10,2025-05-18,1232,1222,-10,too_low,25-50,-20.25,49.0
ILPESCIATINO,25043.0,bullet,2023-06-02,2024-07-16,1333,1188,-145,too_low,0-25,-710.0,-20.25
Hachess87,1005.0,bullet,2024-01-10,2025-07-22,1109,1212,103,too_low,50-75,49.0,224.25
Juan-Pablo-1414,599.0,bullet,2023-01-02,2025-07-18,982,1254,272,too_low,75-100,224.25,1404.0
maxtimofeev,17.0,bullet,2023-07-14,2023-07-14,1058,1058,0,too_low,25-50,-20.25,49.0
Bayanaa2020,395.0,bullet,2023-12-30,2023-12-30,1129,1129,0,too_low,25-50,-20.25,49.0
Sagaca,89.0,bullet,2024-06-06,2025-05-18,1068,1314,246,too_low,75-100,224.25,1404.0
mabdollahnezhad,1.0,bullet,2023-06-11,2023-09-25,515,729,214,too_low,50-75,49.0,224.25
karna48,24.0,bullet,2023-02-09,2025-08-15,1126,1295,169,too_low,50-75,49.0,224.25
gisa17,31.0,bullet,2023-10-08,2025-07-25,1127,944,-183,too_low,0-25,-710.0,-20.25
orsinim,138.0,bullet,2023-10-07,2025-06-04,1294,1427,133,too_low,50-75,49.0,224.25
menudo,80.0,bullet,2024-09-30,2025-01-07,1312,1203,-109,too_low,0-25,-710.0,-20.25
ragheed,189.0,bullet,2023-01-07,2025-06-01,1235,1342,107,too_low,50-75,49.0,224.25
Vixamar,533.0,bullet,2023-01-01,2025-08-10,1249,1431,182,too_low,50-75,49.0,224.25
AntonioRibas,217.0,bullet,2023-05-25,2024-07-01,729,762,33,too_low,25-50,-20.25,49.0
albudgs,14675.0,bullet,2023-01-13,2025-08-11,1060,1221,161,too_low,50-75,49.0,224.25
Topiktr,6215.0,bullet,2023-02-26,2025-08-14,1142,1927,785,too_low,75-100,224.25,1404.0
TimothyAyalaSoliz,1167.0,bullet,2023-05-05,2025-07-10,1292,1321,29,too_low,25-50,-20.25,49.0
Chess_Wannabe,1741.0,bullet,2023-01-01,2025-08-15,891,1001,110,too_low,50-75,49.0,224.25
AlejandroMagno2018,30.0,bullet,2024-03-30,2024-03-30,1236,1236,0,too_low,25-50,-20.25,49.0
killua_WALEED,1039.0,bullet,2023-08-02,2025-05-24,1088,1442,354,too_low,75-100,224.25,1404.0
ALEJIN,23.0,bullet,2025-03-23,2025-03-25,1382,1348,-34,too_low,0-25,-710.0,-20.25
satyamamit,2847.0,bullet,2023-07-01,2023-07-01,655,655,0,too_low,25-50,-20.25,49.0
sahihai,53.0,bullet,2024-12-23,2024-12-23,1041,1041,0,too_low,25-50,-20.25,49.0
RS-Golflehrer,6863.0,bullet,2023-02-12,2025-04-04,1043,1404,361,too_low,75-100,224.25,1404.0
Patri19,8328.0,bullet,2023-01-03,2025-08-16,910,930,20,too_low,25-50,-20.25,49.0
KINGMJ1969,,bullet,2023-01-11,2025-03-26,1215,1103,-112,too_low,0-25,-710.0,-20.25
SerCoz,47.0,bullet,2024-01-05,2024-01-05,1049,1049,0,too_low,25-50,-20.25,49.0
NuttyWutty,174.0,bullet,2024-07-08,2024-07-11,1365,1252,-113,too_low,0-25,-710.0,-20.25
Mo1999,932.0,bullet,2023-01-11,2025-08-02,1046,1121,75,too_low,50-75,49.0,224.25
PremB-Chand,1.0,bullet,2023-01-07,2024-12-22,841,541,-300,too_low,0-25,-710.0,-20.25
Adair_Figueroa,212.0,bullet,2023-05-23,2023-11-19,928,676,-252,too_low,0-25,-710.0,-20.25
ramirodri,17.0,bullet,2023-01-15,2025-04-16,951,979,28,too_low,25-50,-20.25,49.0
NapoleonePaolo,4752.0,bullet,2023-01-01,2025-08-05,872,1384,512,too_low,75-100,224.25,1404.0
ShearWave,46.0,bullet,2023-11-17,2024-10-18,855,778,-77,too_low,0-25,-710.0,-20.25
Asobhy8,1514.0,bullet,2023-04-09,2025-07-03,1318,1581,263,too_low,75-100,224.25,1404.0
JulienGigliotti,3814.0,bullet,2023-01-11,2025-07-27,1017,1099,82,too_low,50-75,49.0,224.25
Rychveldir,1597.0,bullet,2023-01-01,2025-08-14,1227,1351,124,too_low,50-75,49.0,224.25
romihomi9o8,3702.0,bullet,2023-01-02,2025-08-12,1382,1566,184,too_low,50-75,49.0,224.25
Javierorlandoblanco,1454.0,bullet,2023-01-10,2025-08-15,1343,1380,37,too_low,25-50,-20.25,49.0
tinyy,4727.0,bullet,2024-01-12,2025-07-07,1100,723,-377,too_low,0-25,-710.0,-20.25
Polek-Josef,4992.0,bullet,2023-01-12,2025-07-04,1054,2174,1120,too_low,75-100,224.25,1404.0
saveearth,15693.0,bullet,2023-01-01,2025-08-15,1331,1511,180,too_low,50-75,49.0,224.25
kap_89,105.0,bullet,2023-01-01,2025-08-15,1246,1266,20,too_low,25-50,-20.25,49.0
enesaliipek,1199.0,bullet,2023-11-21,2025-08-13,1339,1609,270,too_low,75-100,224.25,1404.0
QWERMNBV,1600.0,bullet,2024-08-27,2025-08-16,843,661,-182,too_low,0-25,-710.0,-20.25
Izzit,1756.0,bullet,2023-01-18,2025-08-14,801,736,-65,too_low,0-25,-710.0,-20.25
gelena,54.0,bullet,2023-09-22,2023-09-22,1151,1151,0,too_low,25-50,-20.25,49.0
Darkmoon1634,450.0,bullet,2023-01-11,2025-06-23,1012,1035,23,too_low,25-50,-20.25,49.0
aga41_mail-ru,33.0,bullet,2023-12-13,2025-04-19,1291,1378,87,too_low,50-75,49.0,224.25
svchbe,317.0,bullet,2023-01-02,2025-07-22,1281,1362,81,too_low,50-75,49.0,224.25
Mijohr,1302.0,bullet,2023-01-01,2025-08-16,1215,1432,217,too_low,50-75,49.0,224.25
MandarSwami,241.0,bullet,2023-05-05,2025-01-26,1171,1758,587,too_low,75-100,224.25,1404.0
Khaldes09,8.0,bullet,2023-07-29,2025-08-08,1108,1116,8,too_low,25-50,-20.25,49.0
RanbirGarewal,1920.0,bullet,2024-03-04,2025-02-12,963,899,-64,too_low,0-25,-710.0,-20.25
AboTaher22,547.0,bullet,2024-02-18,2025-05-12,1202,1231,29,too_low,25-50,-20.25,49.0
JamesMejes,89.0,bullet,2025-03-30,2025-03-30,1128,1128,0,too_low,25-50,-20.25,49.0
jhonhernandez2803,8214.0,bullet,2023-01-06,2025-05-27,1264,1693,429,too_low,75-100,224.25,1404.0
nazarenobastanzo,2049.0,bullet,2023-05-20,2023-10-24,1219,1349,130,too_low,50-75,49.0,224.25
jenstudio973,255.0,bullet,2024-01-10,2025-08-09,849,1006,157,too_low,50-75,49.0,224.25
UrAllOnSteroids,370.0,bullet,2023-02-06,2025-05-05,973,1020,47,too_low,25-50,-20.25,49.0
emirhans1,2124.0,bullet,2023-05-17,2025-07-25,1112,1343,231,too_low,75-100,224.25,1404.0
thewindcriesmary,339.0,bullet,2023-01-10,2024-09-04,1083,1132,49,too_low,25-50,-20.25,49.0
desertking87,168.0,bullet,2023-01-25,2024-04-09,1312,1287,-25,too_low,0-25,-710.0,-20.25
marbaha,10153.0,bullet,2023-01-01,2025-08-16,1241,1396,155,too_low,50-75,49.0,224.25
B71358718LEONARDO,2084.0,bullet,2023-01-01,2025-08-15,856,1456,600,too_low,75-100,224.25,1404.0
erikme,1.0,bullet,2023-01-05,2023-01-05,1279,1279,0,too_low,25-50,-20.25,49.0
geralderibia,42.0,bullet,2024-04-03,2025-07-13,1389,1262,-127,too_low,0-25,-710.0,-20.25
AgusXs,755.0,bullet,2023-02-09,2025-05-30,1064,1233,169,too_low,50-75,49.0,224.25
thepone,304.0,bullet,2023-02-20,2023-02-20,1377,1377,0,too_low,25-50,-20.25,49.0
Fish1234,173.0,bullet,2023-10-05,2025-07-31,1013,865,-148,too_low,0-25,-710.0,-20.25
tomtempest,737.0,bullet,2023-02-12,2023-02-12,979,979,0,too_low,25-50,-20.25,49.0
Hosako,620.0,bullet,2023-10-13,2025-07-27,1305,1407,102,too_low,50-75,49.0,224.25
mShUlMaN,1394.0,bullet,2023-06-27,2025-07-16,912,2008,1096,too_low,75-100,224.25,1404.0
abdulkholik71,,bullet,2024-06-28,2025-03-19,1043,1142,99,too_low,50-75,49.0,224.25
lizwa,27.0,bullet,2023-01-31,2023-01-31,1151,1151,0,too_low,25-50,-20.25,49.0
Miuzzi18,431.0,bullet,2023-09-18,2025-08-11,942,1268,326,too_low,75-100,224.25,1404.0
fronto7,1482.0,bullet,2023-09-27,2025-08-14,1134,1155,21,too_low,25-50,-20.25,49.0
Ali_IT,9112.0,bullet,2023-01-01,2025-08-15,1281,1442,161,too_low,50-75,49.0,224.25
TrMacro,,bullet,2024-04-29,2024-04-29,1229,1229,0,too_low,25-50,-20.25,49.0
maqamedalib,1519.0,bullet,2024-06-24,2025-08-08,890,1372,482,too_low,75-100,224.25,1404.0
AhmedXelgamal,316.0,bullet,2023-01-22,2025-08-13,1199,2105,906,too_low,75-100,224.25,1404.0
Saffari,1617.0,bullet,2023-03-07,2025-08-16,1398,1888,490,too_low,75-100,224.25,1404.0
alegonzaleza,8529.0,bullet,2023-01-01,2025-08-15,1003,1060,57,too_low,50-75,49.0,224.25
Recepbeyy,123.0,bullet,2023-08-09,2025-08-16,908,1038,130,too_low,50-75,49.0,224.25
danny29a,57.0,bullet,2023-05-24,2024-03-23,1203,1128,-75,too_low,0-25,-710.0,-20.25
Mr-MicroBrain,9789.0,bullet,2023-06-10,2025-08-15,1030,1435,405,too_low,75-100,224.25,1404.0
pedroboato568,4229.0,bullet,2023-08-18,2025-05-17,1258,2004,746,too_low,75-100,224.25,1404.0
masterishaant,2053.0,bullet,2023-01-01,2025-05-16,1124,740,-384,too_low,0-25,-710.0,-20.25
Puzyako,7117.0,bullet,2025-01-26,2025-08-15,1062,1584,522,too_low,75-100,224.25,1404.0
Ahmadkhalasi77,1649.0,bullet,2023-02-28,2023-02-28,1333,1333,0,too_low,25-50,-20.25,49.0
jorgedroguett,240.0,bullet,2023-03-24,2025-06-05,1114,992,-122,too_low,0-25,-710.0,-20.25
AHME_DMAHMOOD,29.0,bullet,2025-07-23,2025-08-06,1359,1394,35,too_low,25-50,-20.25,49.0
spandya_ad1,493.0,bullet,2023-01-01,2025-06-07,859,644,-215,too_low,0-25,-710.0,-20.25
clunky_and_improving,335.0,bullet,2023-10-01,2025-06-28,1400,1581,181,too_low,50-75,49.0,224.25
jacobbarber,2788.0,bullet,2023-01-19,2025-04-30,1303,1814,511,too_low,75-100,224.25,1404.0
mara2,3421.0,bullet,2023-01-01,2025-08-16,1234,1264,30,too_low,25-50,-20.25,49.0
thiago010711,1176.0,bullet,2023-05-09,2025-07-28,1153,1455,302,too_low,75-100,224.25,1404.0
loroyden,1532.0,bullet,2023-04-18,2025-08-12,760,1048,288,too_low,75-100,224.25,1404.0
cheikhmous,41.0,bullet,2023-01-23,2025-08-10,1149,1609,460,too_low,75-100,224.25,1404.0
Simo7,1289.0,bullet,2025-06-01,2025-07-06,1245,1285,40,too_low,25-50,-20.25,49.0
blackfantom,1035.0,bullet,2023-01-01,2025-06-01,1091,1298,207,too_low,50-75,49.0,224.25
osprhaugen,4747.0,bullet,2023-01-01,2025-08-15,1015,908,-107,too_low,0-25,-710.0,-20.25
Artedrez,862.0,bullet,2023-01-10,2024-12-06,1367,1320,-47,too_low,0-25,-710.0,-20.25
Trauco00,10.0,bullet,2023-01-18,2023-12-12,1139,1171,32,too_low,25-50,-20.25,49.0
Chessbuild,1324.0,bullet,2023-01-28,2025-08-15,1399,1540,141,too_low,50-75,49.0,224.25
Xtomic,719.0,bullet,2025-02-06,2025-08-14,857,1720,863,too_low,75-100,224.25,1404.0
lenita_70,9191.0,bullet,2023-11-27,2025-07-15,1310,1673,363,too_low,75-100,224.25,1404.0
Yuriy1953,,bullet,2023-01-23,2023-01-23,1309,1309,0,too_low,25-50,-20.25,49.0
Muradh,1.0,bullet,2023-09-21,2023-09-21,1121,1121,0,too_low,25-50,-20.25,49.0
valhent,227.0,bullet,2023-01-09,2025-08-15,1075,1216,141,too_low,50-75,49.0,224.25
EsDemente,1146.0,bullet,2024-05-07,2024-09-13,1390,1491,101,too_low,50-75,49.0,224.25
mrhesham75,1727.0,bullet,2023-03-28,2024-03-25,1312,1133,-179,too_low,0-25,-710.0,-20.25
Jagadeep_Gonemoni,,bullet,2025-01-14,2025-08-16,875,1067,192,too_low,50-75,49.0,224.25
Treehousecracker,163.0,bullet,2023-01-01,2025-05-23,1069,746,-323,too_low,0-25,-710.0,-20.25
Mexifast,890.0,bullet,2023-01-17,2025-06-04,1224,1274,50,too_low,50-75,49.0,224.25
nish48,271.0,bullet,2024-03-08,2024-03-12,1368,1415,47,too_low,25-50,-20.25,49.0
juanGbaron,2529.0,bullet,2023-01-01,2025-06-14,1047,1046,-1,too_low,25-50,-20.25,49.0
Abdul_Salam,37.0,bullet,2023-01-01,2025-08-14,916,1024,108,too_low,50-75,49.0,224.25
Nach_di,274.0,bullet,2023-01-22,2025-08-15,1100,1229,129,too_low,50-75,49.0,224.25
NajuXox1,230.0,bullet,2023-02-18,2025-07-16,1301,1107,-194,too_low,0-25,-710.0,-20.25
Anna0808,4114.0,bullet,2023-07-01,2025-06-10,914,1074,160,too_low,50-75,49.0,224.25
ZenyMaster,13.0,bullet,2023-01-03,2025-06-28,1320,1013,-307,too_low,0-25,-710.0,-20.25
Weldemberg,125.0,bullet,2025-03-03,2025-03-03,1021,1021,0,too_low,25-50,-20.25,49.0
Olatse_thato13,29.0,bullet,2023-01-03,2025-08-15,1322,1561,239,too_low,75-100,224.25,1404.0
BX-lion,2295.0,bullet,2023-01-01,2025-08-16,1081,1190,109,too_low,50-75,49.0,224.25
MCMP_32,996.0,bullet,2023-01-01,2024-08-26,1300,1284,-16,too_low,25-50,-20.25,49.0
pumadanil,15415.0,bullet,2023-01-28,2025-07-08,1222,1166,-56,too_low,0-25,-710.0,-20.25
Tomas1448,519.0,bullet,2023-01-03,2025-07-26,1376,1478,102,too_low,50-75,49.0,224.25
fedetennis,7.0,bullet,2023-07-22,2023-07-22,1343,1343,0,too_low,25-50,-20.25,49.0
c0rt3x,10.0,bullet,2023-01-09,2025-04-05,961,667,-294,too_low,0-25,-710.0,-20.25
Jakaria_99,494.0,bullet,2024-01-13,2024-01-13,1333,1333,0,too_low,25-50,-20.25,49.0
eroncoroni,3697.0,bullet,2023-01-03,2025-08-09,1077,961,-116,too_low,0-25,-710.0,-20.25
JuanVillarreal,2.0,bullet,2025-06-25,2025-06-25,1360,1360,0,too_low,25-50,-20.25,49.0
ebraham-zhran,909.0,bullet,2024-03-29,2025-07-19,718,971,253,too_low,75-100,224.25,1404.0
coach_gmcf,559.0,bullet,2023-01-04,2025-08-12,1352,1333,-19,too_low,25-50,-20.25,49.0
miron_majden,6101.0,bullet,2023-01-01,2025-08-16,1355,1754,399,too_low,75-100,224.25,1404.0
masslos,10730.0,bullet,2023-11-25,2025-07-28,990,878,-112,too_low,0-25,-710.0,-20.25
jimmy12041979,6.0,bullet,2025-07-18,2025-07-18,1077,1077,0,too_low,25-50,-20.25,49.0
sofemf,1375.0,bullet,2024-06-04,2025-08-10,1351,1430,79,too_low,50-75,49.0,224.25
CERRONDON,12890.0,bullet,2023-01-31,2025-07-29,1091,1108,17,too_low,25-50,-20.25,49.0
Conejo1962,62.0,bullet,2024-01-09,2024-06-11,1215,1278,63,too_low,50-75,49.0,224.25
